Coalition,t (event index),Shapley Value,Entity
Sum of contribution of events ≤ t,-4,0.3504522144794464,105931
Sum of contribution of events > t,-5,-0.04231874644756317,105931
Sum of contribution of events ≤ t,-5,0.360053226351738,105931
Sum of contribution of events > t,-6,0.3177344799041748,105931
Sum of contribution of events ≤ t,-6,0.0,105931
Sum of contribution of events > t,0,0.0,122289
Sum of contribution of events ≤ t,0,0.46945619583129883,122289
Sum of contribution of events > t,-1,0.11551684141159058,122289
Sum of contribution of events ≤ t,-1,0.35393935441970825,122289
Sum of contribution of events > t,-2,0.061358898878097534,122289
Sum of contribution of events ≤ t,-2,0.4080972969532013,122289
Sum of contribution of events > t,-3,0.06639891862869263,122289
Sum of contribution of events ≤ t,-3,0.4030572772026062,122289
Sum of contribution of events > t,-4,0.07561466097831726,122289
Sum of contribution of events ≤ t,-4,0.39384153485298157,122289
Sum of contribution of events > t,-5,0.46945619583129883,122289
Sum of contribution of events ≤ t,-5,0.0,122289
Sum of contribution of events > t,0,0.0,186086
Sum of contribution of events ≤ t,0,0.5603200495243073,186086
Sum of contribution of events > t,-1,-0.05254840850830078,186086
Sum of contribution of events ≤ t,-1,0.612868458032608,186086
Sum of contribution of events > t,-2,-0.10267207399010658,186086
Sum of contribution of events ≤ t,-2,0.6629921235144138,186086
Sum of contribution of events > t,-3,0.5603200495243073,186086
Sum of contribution of events ≤ t,-3,0.0,186086
Sum of contribution of events > t,0,0.0,117040
Sum of contribution of events ≤ t,0,0.26783859729766846,117040
Sum of contribution of events > t,-1,-0.015381693840026855,117040
Sum of contribution of events ≤ t,-1,0.2832202911376953,117040
Sum of contribution of events > t,-2,-0.03899940848350525,117040
Sum of contribution of events ≤ t,-2,0.3068380057811737,117040
Sum of contribution of events > t,-3,-0.04178883135318756,117040
Sum of contribution of events ≤ t,-3,0.309627428650856,117040
Sum of contribution of events > t,-4,0.26783859729766846,117040
Sum of contribution of events ≤ t,-4,0.0,117040
Sum of contribution of events > t,0,0.0,143957
Sum of contribution of events ≤ t,0,-0.16504256427288055,143957
Sum of contribution of events > t,-1,-0.08786862343549728,143957
Sum of contribution of events ≤ t,-1,-0.07717394083738327,143957
Sum of contribution of events > t,-2,-0.27026407420635223,143957
Sum of contribution of events ≤ t,-2,0.10522150993347168,143957
Sum of contribution of events > t,-3,-0.37307046353816986,143957
Sum of contribution of events ≤ t,-3,0.2080278992652893,143957
Sum of contribution of events > t,-4,-0.16504256427288055,143957
Sum of contribution of events ≤ t,-4,0.0,143957
Sum of contribution of events > t,0,0.0,190749
Sum of contribution of events ≤ t,0,0.46057212352752686,190749
Sum of contribution of events > t,-1,0.0007248818874359131,190749
Sum of contribution of events ≤ t,-1,0.45984724164009094,190749
Sum of contribution of events > t,-2,0.4746585488319397,190749
Sum of contribution of events ≤ t,-2,-0.014086425304412842,190749
Sum of contribution of events > t,-3,0.46873345971107483,190749
Sum of contribution of events ≤ t,-3,-0.008161336183547974,190749
Sum of contribution of events > t,-4,0.46057212352752686,190749
Sum of contribution of events ≤ t,-4,0.0,190749
Sum of contribution of events > t,0,0.0,195517
Sum of contribution of events ≤ t,0,0.3297193646430969,195517
Sum of contribution of events > t,-1,-0.005847960710525513,195517
Sum of contribution of events ≤ t,-1,0.33556732535362244,195517
Sum of contribution of events > t,-2,-0.0630611777305603,195517
Sum of contribution of events ≤ t,-2,0.3927805423736572,195517
Sum of contribution of events > t,-3,-0.07418741285800934,195517
Sum of contribution of events ≤ t,-3,0.40390677750110626,195517
Sum of contribution of events > t,-4,-0.0783383846282959,195517
Sum of contribution of events ≤ t,-4,0.4080577492713928,195517
Sum of contribution of events > t,-5,-0.07591080665588379,195517
Sum of contribution of events ≤ t,-5,0.4056301712989807,195517
Sum of contribution of events > t,-6,-0.06736508011817932,195517
Sum of contribution of events ≤ t,-6,0.39708444476127625,195517
Sum of contribution of events > t,-7,0.3297193646430969,195517
Sum of contribution of events ≤ t,-7,0.0,195517
Sum of contribution of events > t,0,0.0,164560
Sum of contribution of events ≤ t,0,0.30512911081314087,164560
Sum of contribution of events > t,-1,-0.009514272212982178,164560
Sum of contribution of events ≤ t,-1,0.31464338302612305,164560
Sum of contribution of events > t,-2,-0.03589239716529846,164560
Sum of contribution of events ≤ t,-2,0.34102150797843933,164560
Sum of contribution of events > t,-3,0.016767263412475586,164560
Sum of contribution of events ≤ t,-3,0.2883618474006653,164560
Sum of contribution of events > t,-4,-0.024018704891204834,164560
Sum of contribution of events ≤ t,-4,0.3291478157043457,164560
Sum of contribution of events > t,-5,-0.021226108074188232,164560
Sum of contribution of events ≤ t,-5,0.3263552188873291,164560
Sum of contribution of events > t,-6,0.30512911081314087,164560
Sum of contribution of events ≤ t,-6,0.0,164560
Sum of contribution of events > t,0,0.0,110745
Sum of contribution of events ≤ t,0,0.5653396546840668,110745
Sum of contribution of events > t,-1,-0.006162986159324646,110745
Sum of contribution of events ≤ t,-1,0.5715026408433914,110745
Sum of contribution of events > t,-2,0.5653396546840668,110745
Sum of contribution of events ≤ t,-2,0.0,110745
Sum of contribution of events > t,0,0.0,100981
Sum of contribution of events ≤ t,0,-0.36151376366615295,100981
Sum of contribution of events > t,-1,-0.01047678291797638,100981
Sum of contribution of events ≤ t,-1,-0.3510369807481766,100981
Sum of contribution of events > t,-2,0.04574485123157501,100981
Sum of contribution of events ≤ t,-2,-0.40725861489772797,100981
Sum of contribution of events > t,-3,0.02123868465423584,100981
Sum of contribution of events ≤ t,-3,-0.3827524483203888,100981
Sum of contribution of events > t,-4,0.00694689154624939,100981
Sum of contribution of events ≤ t,-4,-0.36846065521240234,100981
Sum of contribution of events > t,-5,-0.025091052055358887,100981
Sum of contribution of events ≤ t,-5,-0.33642271161079407,100981
Sum of contribution of events > t,-6,-0.16273190081119537,100981
Sum of contribution of events ≤ t,-6,-0.19878186285495758,100981
Sum of contribution of events > t,-7,-0.2242596596479416,100981
Sum of contribution of events ≤ t,-7,-0.13725410401821136,100981
Sum of contribution of events > t,-8,-0.2764512151479721,100981
Sum of contribution of events ≤ t,-8,-0.08506254851818085,100981
Sum of contribution of events > t,-9,-0.36151376366615295,100981
Sum of contribution of events ≤ t,-9,0.0,100981
Sum of contribution of events > t,0,0.0,109309
Sum of contribution of events ≤ t,0,-0.07939758896827698,109309
Sum of contribution of events > t,-1,-0.07939758896827698,109309
Sum of contribution of events ≤ t,-1,0.0,109309
Sum of contribution of events > t,0,0.0,147237
Sum of contribution of events ≤ t,0,0.0554356575012207,147237
Sum of contribution of events > t,-1,-0.0386180579662323,147237
Sum of contribution of events ≤ t,-1,0.094053715467453,147237
Sum of contribution of events > t,-2,-0.050383180379867554,147237
Sum of contribution of events ≤ t,-2,0.10581883788108826,147237
Sum of contribution of events > t,-3,0.045173972845077515,147237
Sum of contribution of events ≤ t,-3,0.010261684656143188,147237
Sum of contribution of events > t,-4,0.0534040629863739,147237
Sum of contribution of events ≤ t,-4,0.0020315945148468018,147237
Sum of contribution of events > t,-5,0.010823935270309448,147237
Sum of contribution of events ≤ t,-5,0.044611722230911255,147237
Sum of contribution of events > t,-6,0.0554356575012207,147237
Sum of contribution of events ≤ t,-6,0.0,147237
Sum of contribution of events > t,0,0.0,108279
Sum of contribution of events ≤ t,0,0.4073050916194916,108279
Sum of contribution of events > t,-1,0.38208243250846863,108279
Sum of contribution of events ≤ t,-1,0.02522265911102295,108279
Sum of contribution of events > t,-2,0.4073050916194916,108279
Sum of contribution of events ≤ t,-2,0.0,108279
Sum of contribution of events > t,0,0.0,145345
Sum of contribution of events ≤ t,0,0.5810485184192657,145345
Sum of contribution of events > t,-1,0.0025731027126312256,145345
Sum of contribution of events ≤ t,-1,0.5784754157066345,145345
Sum of contribution of events > t,-2,0.5810485184192657,145345
Sum of contribution of events ≤ t,-2,0.0,145345
Sum of contribution of events > t,0,0.0,124383
Sum of contribution of events ≤ t,0,0.1605226993560791,124383
Sum of contribution of events > t,-1,-0.034791529178619385,124383
Sum of contribution of events ≤ t,-1,0.1953142285346985,124383
Sum of contribution of events > t,-2,-0.04386815428733826,124383
Sum of contribution of events ≤ t,-2,0.20439085364341736,124383
Sum of contribution of events > t,-3,-0.009564310312271118,124383
Sum of contribution of events ≤ t,-3,0.17008700966835022,124383
Sum of contribution of events > t,-4,-0.10107192397117615,124383
Sum of contribution of events ≤ t,-4,0.26159462332725525,124383
Sum of contribution of events > t,-5,-0.11685378849506378,124383
Sum of contribution of events ≤ t,-5,0.2773764878511429,124383
Sum of contribution of events > t,-6,0.1605226993560791,124383
Sum of contribution of events ≤ t,-6,0.0,124383
Sum of contribution of events > t,0,0.0,121963
Sum of contribution of events ≤ t,0,0.45666083693504333,121963
Sum of contribution of events > t,-1,-0.0028267651796340942,121963
Sum of contribution of events ≤ t,-1,0.45948760211467743,121963
Sum of contribution of events > t,-2,0.45666083693504333,121963
Sum of contribution of events ≤ t,-2,0.0,121963
Sum of contribution of events > t,0,0.0,100795
Sum of contribution of events ≤ t,0,-0.21851078793406487,100795
Sum of contribution of events > t,-1,-0.0043312907218933105,100795
Sum of contribution of events ≤ t,-1,-0.21417949721217155,100795
Sum of contribution of events > t,-2,-0.21851078793406487,100795
Sum of contribution of events ≤ t,-2,0.0,100795
Sum of contribution of events > t,0,0.0,148677
Sum of contribution of events ≤ t,0,0.20106416940689087,148677
Sum of contribution of events > t,-1,-0.04725562036037445,148677
Sum of contribution of events ≤ t,-1,0.24831978976726532,148677
Sum of contribution of events > t,-2,-0.11780671775341034,148677
Sum of contribution of events ≤ t,-2,0.3188708871603012,148677
Sum of contribution of events > t,-3,-0.050499409437179565,148677
Sum of contribution of events ≤ t,-3,0.25156357884407043,148677
Sum of contribution of events > t,-4,-0.10169552266597748,148677
Sum of contribution of events ≤ t,-4,0.30275969207286835,148677
Sum of contribution of events > t,-5,-0.10498397052288055,148677
Sum of contribution of events ≤ t,-5,0.3060481399297714,148677
Sum of contribution of events > t,-6,0.20106416940689087,148677
Sum of contribution of events ≤ t,-6,0.0,148677
Sum of contribution of events > t,0,0.0,167562
Sum of contribution of events ≤ t,0,0.2606196403503418,167562
Sum of contribution of events > t,-1,0.0009594559669494629,167562
Sum of contribution of events ≤ t,-1,0.25966018438339233,167562
Sum of contribution of events > t,-2,-0.09433910250663757,167562
Sum of contribution of events ≤ t,-2,0.35495874285697937,167562
Sum of contribution of events > t,-3,0.01699763536453247,167562
Sum of contribution of events ≤ t,-3,0.24362200498580933,167562
Sum of contribution of events > t,-4,0.0017139017581939697,167562
Sum of contribution of events ≤ t,-4,0.2589057385921478,167562
Sum of contribution of events > t,-5,0.2606196403503418,167562
Sum of contribution of events ≤ t,-5,0.0,167562
Sum of contribution of events > t,0,0.0,130259
Sum of contribution of events ≤ t,0,-0.04303508996963501,130259
Sum of contribution of events > t,-1,0.036956340074539185,130259
Sum of contribution of events ≤ t,-1,-0.0799914300441742,130259
Sum of contribution of events > t,-2,0.026332199573516846,130259
Sum of contribution of events ≤ t,-2,-0.06936728954315186,130259
Sum of contribution of events > t,-3,-0.08560782670974731,130259
Sum of contribution of events ≤ t,-3,0.042572736740112305,130259
Sum of contribution of events > t,-4,-0.09998387098312378,130259
Sum of contribution of events ≤ t,-4,0.05694878101348877,130259
Sum of contribution of events > t,-5,-0.18961867690086365,130259
Sum of contribution of events ≤ t,-5,0.14658358693122864,130259
Sum of contribution of events > t,-6,-0.20142361521720886,130259
Sum of contribution of events ≤ t,-6,0.15838852524757385,130259
Sum of contribution of events > t,-7,-0.3041701316833496,130259
Sum of contribution of events ≤ t,-7,0.2611350417137146,130259
Sum of contribution of events > t,-8,-0.31110696494579315,130259
Sum of contribution of events ≤ t,-8,0.26807187497615814,130259
Sum of contribution of events > t,-9,-0.04303508996963501,130259
